Timestamp,Inplay delay,Market status,Selection ID,Selection name,BP1,BV1,BP2,BV2,BP3,BV3,LP1,LV1,LP2,LV2,LP3,LV3,Total matched,LPM, Set1, Set2, Set3, Points 
1321373097646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373098646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373099646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373100646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373101646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373102646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373103646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373104646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373105646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373106646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373107646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373108646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373109646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373110646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373111646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373112646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373113646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373114646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373115646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373116646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373117646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373118646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373119646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373120646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373121646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373122646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373123646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373124646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373125646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373126646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373127646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373128646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373129646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373130646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373131646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373132646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373133646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373134646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373135646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373136646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373137646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373138646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373139646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373140646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373141646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373142646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373143646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373144646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373145646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373146646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373147646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373148646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373149646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373150646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373151646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373152646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373153646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373154646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373155646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373156646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373157646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373158646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373159646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373160646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373161646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373162646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373163646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373164646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373165646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373166646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373167646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373168646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373169646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373170646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373171646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373172646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373173646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373174646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373175646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373176646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373177646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373178646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373179646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373180646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373181646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373182646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373183646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373184646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373185646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373186646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373187646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373188646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373189646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373190646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373191646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373192646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373193646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373194646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373195646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373196646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373197646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373198646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373199646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373200646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373201646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373202646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373203646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373204646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373205646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373206646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373207646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373208646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373209646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373210646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373211646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373212646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373213646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373214646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373215646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373216646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373217646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373218646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373219646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373220646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373221646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373222646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373223646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373224646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373225646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373226646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373227646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373228646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373229646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373230646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373231646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373232646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373233646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373234646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373235646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373236646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373237646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373238646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373239646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373240646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373241646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373242646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373243646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373244646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373245646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373246646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373247646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373248646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373249646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373250646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373251646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373252646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373253646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373254646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373255646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373256646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373257646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373258646,5,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321373259646,5,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
